LOAD_ZONE,TIMEPOINT,zone_demand_mw
p1,20285081300,6687.77476509939
p2,20285081300,2924.27926339404
p3,20285081300,1335.24782934067
p4,20285081300,528.715843151454
p5,20285081300,6166.74933421196
p6,20285081300,1347.74474926971
p7,20285081300,191.299005067526
p8,20285081300,197.066814265542
p9,20285081300,16274.8349537348
p10,20285081300,18382.0079140765
p11,20285081300,2727.2124491285
p12,20285081300,2100.44384961078
p13,20285081300,5279.46801925052
p14,20285081300,667.143263903835
p15,20285081300,2076.41131128571
p16,20285081300,982.450166728702
p17,20285081300,852.674459773345
p18,20285081300,571.974412136573
p19,20285081300,13.458221462037
p20,20285081300,292.235666032804
p21,20285081300,1075.69641542996
p22,20285081300,175.918180539484
p23,20285081300,219.176749524603
p24,20285081300,1068.00600316594
p25,20285081300,4187.42947775952
p26,20285081300,191.299005067526
p27,20285081300,1488.09477308809
p28,20285081300,11170.3238134907
p29,20285081300,156.692149879431
p30,20285081300,2190.80619371302
p31,20285081300,2996.37687836924
p32,20285081300,242.247986316666
p33,20285081300,6353.24183161447
p34,20285081300,2049.49486836164
p35,20285081300,88.4397410362432
p36,20285081300,867.093982768384
p37,20285081300,1799.55646978095
p38,20285081300,1165.0974579992
p39,20285081300,216.292844925595
p40,20285081300,1292.95056188856
p41,20285081300,2438.82198922771
p42,20285081300,414.320960724139
p43,20285081300,6094.65171923676
p44,20285081300,173.995577473478
p45,20285081300,1350.62865386871
p46,20285081300,1029.55394184583
p47,20285081300,1001.67619738875
p48,20285081300,3324.18070112314
p49,20285081300,81.7106303052247
p50,20285081300,5479.41873811507
p51,20285081300,2849.29774381984
p52,20285081300,172.072974407473
p53,20285081300,4082.64761066223
p54,20285081300,2169.65755998697
p55,20285081300,1166.05875953221
p56,20285081300,2166.77365538796
p57,20285081300,1360.24166919874
p58,20285081300,10845.4038953358
p59,20285081300,1512.12731141316
p60,20285081300,530.638446217459
p61,20285081300,1207.39472545132
p62,20285081300,1012.25051425178
p63,20285081300,21187.0857873783
p64,20285081300,6982.8943357312
p65,20285081300,10776.1901849596
p66,20285081300,3326.10330418915
p67,20285081300,15238.5519011579
p68,20285081300,384.520613201057
p69,20285081300,614.271679588689
p70,20285081300,4227.80414214563
p71,20285081300,180.724688204497
p72,20285081300,3926.9167623158
p73,20285081300,256.667509311706
p74,20285081300,304.732585961838
p75,20285081300,1136.25841200912
p76,20285081300,1302.56357721858
p77,20285081300,360.488074875991
p78,20285081300,934.38509007857
p79,20285081300,3061.74538261342
p80,20285081300,9545.72422271625
p81,20285081300,2293.66545774431
p82,20285081300,824.796715316268
p83,20285081300,1356.39646306673
p84,20285081300,457.579529709258
p85,20285081300,4024.96951868207
p86,20285081300,2805.07787330171
p87,20285081300,4528.69152197545
p88,20285081300,1711.11672874471
p89,20285081300,5913.92703103226
p90,20285081300,5425.58585226692
p91,20285081300,1581.34102178935
p92,20285081300,13427.4598129809
p93,20285081300,1339.09303547268
p94,20285081300,18706.9278322314
p95,20285081300,3348.21323944821
p96,20285081300,6107.14863916579
p97,20285081300,7535.64271720772
p98,20285081300,7411.63481945038
p99,20285081300,15226.0549812289
p100,20285081300,506.605907892393
p101,20285081300,18590.6103467381
p102,20285081300,10341.6818920424
p103,20285081300,10091.7434934618
p104,20285081300,948.804613073609
p105,20285081300,6343.62881628444
p106,20285081300,2033.15274230059
p107,20285081300,3190.55978803577
p108,20285081300,785.38335246316
p109,20285081300,5061.25257125892
p110,20285081300,509.489812491401
p111,20285081300,5660.14342631957
p112,20285081300,5862.97804978312
p113,20285081300,1421.76496731091
p114,20285081300,2234.06476269814
p115,20285081300,2665.68915101633
p116,20285081300,1778.40783605489
p117,20285081300,1304.48618028459
p118,20285081300,2482.08055821283
p119,20285081300,311.461696692856
p120,20285081300,185.53119586951
p121,20285081300,540.251461547486
p122,20285081300,10299.3846245903
p123,20285081300,5936.03696629132
p124,20285081300,81.7106303052247
p125,20285081300,1059.35428936891
p126,20285081300,7013.65598478729
p127,20285081300,12144.1222664224
p128,20285081300,5052.60085746189
p129,20285081300,520.06412935443
p130,20285081300,998.792292789747
p131,20285081300,5104.51114024404
p132,20285081300,2690.6829908744
p133,20285081300,788.267257062168
p134,20285081300,1113.18717521706
p1,20285081301,6806.01485365872
p2,20285081301,2712.79292613346
p3,20285081301,1499.63039148412
p4,20285081301,491.225083364351
p5,20285081301,5676.48555238061
p6,20285081301,1229.50466071038
p7,20285081301,178.802085138492
p8,20285081301,178.802085138492
p9,20285081301,14821.3470358348
p10,20285081301,16741.066197241
p11,20285081301,2440.74459229371
p12,20285081301,1967.78423805641
p13,20285081301,4958.39330722763
p14,20285081301,614.271679588689
p15,20285081301,1902.41573381223
p16,20285081301,906.507345621493
p17,20285081301,794.035066260184
p18,20285081301,537.367556948478
p19,20285081301,12.4969199290344
p20,20285081301,273.970936905753
p21,20285081301,1024.74743418082
p22,20285081301,165.343863676455
p23,20285081301,210.525035727579
p24,20285081301,1021.86352958181
p25,20285081301,3787.52804003042
p26,20285081301,173.034275940476
p27,20285081301,1366.97077992976
p28,20285081301,10300.3459261233
p29,20285081301,143.233928417394
p30,20285081301,2018.73321930555
p31,20285081301,2833.91691929179
p32,20285081301,233.596272519642
p33,20285081301,5918.73353869728
p34,20285081301,1904.33833687824
p35,20285081301,81.7106303052247
p36,20285081301,831.525826047287
p37,20285081301,1724.57495020674
p38,20285081301,1115.10977828307
p39,20285081301,211.486337260582
p40,20285081301,1266.03411896448
p41,20285081301,2390.75691257757
p42,20285081301,392.211025465079
p43,20285081301,5761.08008728484
p44,20285081301,163.421260610449
p45,20285081301,1281.41494349252
p46,20285081301,981.488865195699
p47,20285081301,943.036803875593
p48,20285081301,3165.56594817771
p49,20285081301,79.7880272392194
p50,20285081301,5300.61665297658
p51,20285081301,2754.12889205257
p52,20285081301,167.26646674246
p53,20285081301,3968.25272823491
p54,20285081301,2065.83699442268
p55,20285081301,1112.22587368406
p56,20285081301,2076.41131128571
p57,20285081301,1297.75706955357
p58,20285081301,10317.6493537174
p59,20285081301,1446.75880716898
p60,20285081301,504.683304826388
p61,20285081301,1147.79403040516
p62,20285081301,963.224136068649
p63,20285081301,20206.5582237156
p64,20285081301,6667.58743290634
p65,20285081301,10269.5842770672
p66,20285081301,3167.48855124371
p67,20285081301,14547.376098929
p68,20285081301,364.333281008002
p69,20285081301,583.510030532605
p70,20285081301,4022.08561408306
p71,20285081301,173.034275940476
p72,20285081301,3738.50166184728
p73,20285081301,244.170589382671
p74,20285081301,294.158269098809
p75,20285081301,1082.42552616098
p76,20285081301,1241.04027910641
p77,20285081301,344.145948814946
p78,20285081301,891.126521093451
p79,20285081301,2915.62754959702
p80,20285081301,9129.48065892611
p81,20285081301,2189.84489218002
p82,20285081301,788.267257062168
p83,20285081301,1295.83446648756
p84,20285081301,437.392197516203
p85,20285081301,3844.24483047757
p86,20285081301,2657.99873875231
p87,20285081301,4237.41715747565
p88,20285081301,1606.33486164742
p89,20285081301,5501.52867337413
p90,20285081301,5046.83304826388
p91,20285081301,1452.52661636699
p92,20285081301,12478.6551999073
p93,20285081301,1282.37624502553
p94,20285081301,17456.274537795
p95,20285081301,3203.05670796481
p96,20285081301,5833.17770226004
p97,20285081301,7129.97347028061
p98,20285081301,7018.4624924523
p99,20285081301,14794.4305929107
p100,20285081301,493.147686430356
p101,20285081301,17079.444336858
p102,20285081301,9495.73654300011
p103,20285081301,9665.88691434158
p104,20285081301,908.429948687498
p105,20285081301,6076.38699010971
p106,20285081301,1950.48081046236
p107,20285081301,3062.70668414642
p108,20285081301,751.737798808067
p109,20285081301,4846.88232939933
p110,20285081301,486.418575699338
p111,20285081301,5542.86463929324
p112,20285081301,5732.24104129476
p113,20285081301,1391.00331825483
p114,20285081301,2185.03838451501
p115,20285081301,2604.16585290416
p116,20285081301,1742.83967933379
p117,20285081301,1277.56973736051
p118,20285081301,2403.25383250661
p119,20285081301,304.732585961838
p120,20285081301,181.6859897375
p121,20285081301,526.793240085449
p122,20285081301,10064.8270505377
p123,20285081301,5789.91913327492
p124,20285081301,80.7493287722221
p125,20285081301,1028.59264031283
p126,20285081301,6802.16964752671
p127,20285081301,11614.4451217379
p128,20285081301,4882.45048612043
p129,20285081301,482.573369567327
p130,20285081301,938.23029621058
p131,20285081301,4784.39772975416
p132,20285081301,2474.3901459488
p133,20285081301,748.853894209059
p134,20285081301,1060.31559090192
p1,20285081302,6369.58395767552
p2,20285081302,2481.11925667982
p3,20285081302,1420.80366577791
p4,20285081302,448.927815912235
p5,20285081302,5280.42932078352
p6,20285081302,1136.25841200912
p7,20285081302,163.421260610449
p8,20285081302,163.421260610449
p9,20285081302,13455.337557438
p10,20285081302,15197.2159352388
p11,20285081302,2182.154479916
p12,20285081302,1814.93729430899
p13,20285081302,4592.13742315363
p14,20285081302,571.974412136573
p15,20285081302,1771.67872532387
p16,20285081302,846.906650575329
p17,20285081302,761.350814138094
p18,20285081302,515.257621689417
p19,20285081302,12.4969199290344
p20,20285081302,263.396620042724
p21,20285081302,1009.36660965278
p22,20285081302,165.343863676455
p23,20285081302,207.641131128571
p24,20285081302,1008.40530811977
p25,20285081302,3564.5060843738
p26,20285081302,164.382562143452
p27,20285081302,1282.37624502553
p28,20285081302,9685.11294500163
p29,20285081302,134.58221462037
p30,20285081302,1898.57052768022
p31,20285081302,2727.2124491285
p32,20285081302,225.905860255621
p33,20285081302,5569.78108221732
p34,20285081302,1788.02085138492
p35,20285081302,77.8654241732141
p36,20285081302,825.758016849271
p37,20285081302,1646.70952603353
p38,20285081302,1079.54162156197
p39,20285081302,209.563734194576
p40,20285081302,1256.42110363445
p41,20285081302,2373.45348498353
p42,20285081302,378.752804003042
p43,20285081302,5564.0132730193
p44,20285081302,158.614752945436
p45,20285081302,1236.2337714414
p46,20285081302,944.959406941599
p47,20285081302,905.54604408849
p48,20285081302,3079.04881020747
p49,20285081302,79.7880272392194
p50,20285081302,5288.11973304754
p51,20285081302,2746.43847978855
p52,20285081302,167.26646674246
p53,20285081302,3964.4075221029
p54,20285081302,2002.39109324451
p55,20285081302,1078.58032002897
p56,20285081302,2020.65582237156
p57,20285081302,1264.11151589848
p58,20285081302,9941.78045431334
p59,20285081302,1412.15195198088
p60,20285081302,491.225083364351
p61,20285081302,1111.26457215106
p62,20285081302,937.268994677577
p63,20285081302,19673.0358728991
p64,20285081302,6496.47576003187
p65,20285081302,9970.61950030342
p66,20285081302,3080.01011174047
p67,20285081302,14172.468501058
p68,20285081302,352.79766261197
p69,20285081302,563.322698339549
p70,20285081302,3888.46470099569
p71,20285081302,167.26646674246
p72,20285081302,3622.18417635396
p73,20285081302,236.48017711865
p74,20285081302,282.622650702777
p75,20285081302,1041.08956024186
p76,20285081302,1193.93650398928
p77,20285081302,331.649028885912
p78,20285081302,859.403570504363
p79,20285081302,2804.11657176871
p80,20285081302,8889.15527567544
p81,20285081302,2132.16680019986
p82,20285081302,767.11862333611
p83,20285081302,1260.26630976647
p84,20285081302,423.933976054166
p85,20285081302,3732.73385264926
p86,20285081302,2554.17817318802
p87,20285081302,4052.84726313915
p88,20285081302,1539.04375433723
p89,20285081302,5266.97109932148
p90,20285081302,4831.50150487129
p91,20285081302,1366.97077992976
p92,20285081302,11831.6992681965
p93,20285081302,1261.22761129947
p94,20285081302,16738.182292642
p95,20285081302,3073.28100100945
p96,20285081302,5591.89101747638
p97,20285081302,6866.57685023788
p98,20285081302,6761.79498314059
p99,20285081302,14864.6056048199
p100,20285081302,494.108987963359
p101,20285081302,16086.4198532662
p102,20285081302,8942.02685999059
p103,20285081302,9265.98547661248
p104,20285081302,869.977887367392
p105,20285081302,5949.49518775336
p106,20285081302,1912.99005067526
p107,20285081302,3003.10598910026
p108,20285081302,738.27957734603
p109,20285081302,4767.09430216011
p110,20285081302,477.766861902314
p111,20285081302,5548.63244849126
p112,20285081302,5738.00885049278
p113,20285081302,1391.96461978783
p114,20285081302,2186.96098758101
p115,20285081302,2607.04975750317
p116,20285081302,1749.56879006481
p117,20285081302,1280.45364195952
p118,20285081302,2417.67335550165
p119,20285081302,304.732585961838
p120,20285081302,181.6859897375
p121,20285081302,526.793240085449
p122,20285081302,10078.2852719997
p123,20285081302,5793.76433940693
p124,20285081302,80.7493287722221
p125,20285081302,1021.86352958181
p126,20285081302,6753.14326934357
p127,20285081302,11332.7837725682
p128,20285081302,4791.12684048518
p129,20285081302,484.495972633332
p130,20285081302,919.96556708353
p131,20285081302,4607.51824768167
p132,20285081302,2369.60827885152
p133,20285081302,716.169642086969
p134,20285081302,1027.63133877983
p1,20285081303,6034.08972265759
p2,20285081303,2351.34354972447
p3,20285081303,1335.24782934067
p4,20285081303,425.856579120171
p5,20285081303,5045.87174673088
p6,20285081303,1078.58032002897
p7,20285081303,150.924340681415
p8,20285081303,149.00173761541
p9,20285081303,12410.4027910641
p10,20285081303,14018.6602557776
p11,20285081303,2048.53356682863
p12,20285081303,1670.74206435859
p13,20285081303,4242.22366514067
p14,20285081303,539.290160014483
p15,20285081303,1664.97425516058
p16,20285081303,800.764176991202
p17,20285081303,730.589165082009
p18,20285081303,496.031591029364
p19,20285081303,11.5356183960317
p20,20285081303,254.744906245701
p21,20285081303,993.985785124733
p22,20285081303,165.343863676455
p23,20285081303,205.718528062566
p24,20285081303,994.947086657736
p25,20285081303,3434.73037741845
p26,20285081303,158.614752945436
p27,20285081303,1215.08513771534
p28,20285081303,9195.81046470329
p29,20285081303,127.853103889352
p30,20285081303,1801.47907284695
p31,20285081303,2658.96004028531
p32,20285081303,224.944558722619
p33,20285081303,5241.01595793041
p34,20285081303,1678.43247662262
p35,20285081303,75.9428211072088
p36,20285081303,829.603222981281
p37,20285081303,1632.29000303849
p38,20285081303,1074.73511389696
p39,20285081303,220.138051057605
p40,20285081303,1314.09919561461
p41,20285081303,2478.23535208082
p42,20285081303,372.023693272023
p43,20285081303,5466.92181818603
p44,20285081303,155.730848346428
p45,20285081303,1218.93034384735
p46,20285081303,942.075502342591
p47,20285081303,881.513505763424
p48,20285081303,3047.32585961838
p49,20285081303,81.7106303052247
p50,20285081303,5429.43105839893
p51,20285081303,2820.45869782976
p52,20285081303,173.995577473478
p53,20285081303,4143.20960724139
p54,20285081303,2012.96541010754
p55,20285081303,1084.34812922698
p56,20285081303,1998.5458871125
p57,20285081303,1252.57589750244
p58,20285081303,9739.90713238278
p59,20285081303,1399.65503205185
p60,20285081303,486.418575699338
p61,20285081303,1093.96114455701
p62,20285081303,927.655979347551
p63,20285081303,19482.6981693646
p64,20285081303,6434.9524619197
p65,20285081303,9818.733858089
p66,20285081303,3050.20976421739
p67,20285081303,14037.8862864376
p68,20285081303,347.029853413954
p69,20285081303,555.632286075528
p70,20285081303,3838.47702127956
p71,20285081303,168.227768275463
p72,20285081303,3643.33281008002
p73,20285081303,238.402780184656
p74,20285081303,282.622650702777
p75,20285081303,1036.28305257685
p76,20285081303,1189.12999632427
p77,20285081303,328.765124286904
p78,20285081303,855.558364372353
p79,20285081303,2791.61965183968
p80,20285081303,8903.57479867048
p81,20285081303,2136.01200633187
p82,20285081303,769.041226402115
p83,20285081303,1265.07281743148
p84,20285081303,425.856579120171
p85,20285081303,3687.55268059814
p86,20285081303,2500.34528733988
p87,20285081303,3932.68457151381
p88,20285081303,1496.74648688512
p89,20285081303,5147.76970922916
p90,20285081303,4721.91313010898
p91,20285081303,1323.71221094464
p92,20285081303,11386.6166584163
p93,20285081303,1265.07281743148
p94,20285081303,16438.2562143452
p95,20285081303,3068.47449334444
p96,20285081303,5581.31670061335
p97,20285081303,6787.75012453167
p98,20285081303,6685.85216203339
p99,20285081303,15398.1279556363
p100,20285081303,512.373717090409
p101,20285081303,15578.8526438408
p102,20285081303,8657.48160622181
p103,20285081303,9277.52109500851
p104,20285081303,871.900490433398
p105,20285081303,5929.30785556031
p106,20285081303,1907.22224147724
p107,20285081303,2992.53167223723
p108,20285081303,740.202180412036
p109,20285081303,4780.55252362215
p110,20285081303,480.650766501322
p111,20285081303,5726.47323209675
p112,20285081303,5937.95956935733
p113,20285081303,1440.02969643796
p114,20285081303,2260.98120562222
p115,20285081303,2729.13505219451
p116,20285081303,1821.66640504001
p117,20285081303,1337.17043240668
p118,20285081303,2512.84220726891
p119,20285081303,319.152108956878
p120,20285081303,190.337703534523
p121,20285081303,552.74838147652
p122,20285081303,10541.632610907
p123,20285081303,6085.03870390673
p124,20285081303,82.6719318382274
p125,20285081303,1054.5477817039
p126,20285081303,6955.97789280713
p127,20285081303,11314.5190434411
p128,20285081303,4786.32033282016
p129,20285081303,460.463434308266
p130,20285081303,882.474807296427
p131,20285081303,4449.86479626924
p132,20285081303,2300.39456847533
p133,20285081303,687.33059609689
p134,20285081303,1043.97346484087
p1,20285081304,5742.81535815779
p2,20285081304,2247.52298416018
p3,20285081304,1256.42110363445
p4,20285081304,406.630548460118
p5,20285081304,4854.57274166335
p6,20285081304,1033.39914797784
p7,20285081304,142.272626884391
p8,20285081304,143.233928417394
p9,20285081304,11876.8804402477
p10,20285081304,13414.0015915189
p11,20285081304,1930.29347826931
p12,20285081304,1572.68930799232
p13,20285081304,4004.78218648901
p14,20285081304,523.909335486441
p15,20285081304,1617.87048004345
p16,20285081304,779.615543265144
p17,20285081304,720.976149751983
p18,20285081304,490.263781831348
p19,20285081304,11.5356183960317
p20,20285081304,250.89970011369
p21,20285081304,970.91454833267
p22,20285081304,165.343863676455
p23,20285081304,201.873321930555
p24,20285081304,971.875849865673
p25,20285081304,3344.3680333162
p26,20285081304,152.84694374742
p27,20285081304,1172.78787026323
p28,20285081304,8895.88438640646
p29,20285081304,123.046596224338
p30,20285081304,1745.7235839328
p31,20285081304,2635.88880349325
p32,20285081304,226.867161788624
p33,20285081304,5204.48649967631
p34,20285081304,1665.93555669358
p35,20285081304,74.9815195742062
p36,20285081304,863.248776636374
p37,20285081304,1641.90301836852
p38,20285081304,1085.30943075998
p39,20285081304,232.63497098664
p40,20285081304,1389.08071518882
p41,20285081304,2610.89496363518
p42,20285081304,373.946296338028
p43,20285081304,5509.21908563815
p44,20285081304,156.692149879431
p45,20285081304,1217.00774078135
p46,20285081304,961.301533002644
p47,20285081304,873.823093499403
p48,20285081304,3105.00395159854
p49,20285081304,85.5558364372353
p50,20285081304,5693.78897997466
p51,20285081304,2962.73132471415
p52,20285081304,183.608592803505
p53,20285081304,4359.50245216699
p54,20285081304,2027.38493310258
p55,20285081304,1091.077239958
p56,20285081304,2001.4297917115
p57,20285081304,1274.68583276151
p58,20285081304,9635.1252652855
p59,20285081304,1421.76496731091
p60,20285081304,495.070289496361
p61,20285081304,1109.34196908505
p62,20285081304,944.959406941599
p63,20285081304,19834.5345304435
p64,20285081304,6548.38604281401
p65,20285081304,9950.43216811036
p66,20285081304,3105.96525313154
p67,20285081304,14284.9407804193
p68,20285081304,348.95245647996
p69,20285081304,554.670984542525
p70,20285081304,3827.90270441653
p71,20285081304,169.189069808465
p72,20285081304,3667.36534840509
p73,20285081304,240.325383250661
p74,20285081304,290.313062966798
p75,20285081304,1059.35428936891
p76,20285081304,1216.04643924834
p77,20285081304,336.455536550925
p78,20285081304,874.784395032406
p79,20285081304,2856.02685455085
p80,20285081304,9213.11389229734
p81,20285081304,2210.03222437308
p82,20285081304,795.957669326189
p83,20285081304,1308.3313864166
p84,20285081304,428.740483719179
p85,20285081304,3694.28179132916
p86,20285081304,2470.54493981679
p87,20285081304,3895.19381172671
p88,20285081304,1483.28826542308
p89,20285081304,5163.1505337572
p90,20285081304,4737.29395463703
p91,20285081304,1304.48618028459
p92,20285081304,11220.3114932069
p93,20285081304,1315.06049714762
p94,20285081304,16537.2702722445
p95,20285081304,3130.95909298961
p96,20285081304,5698.59548763967
p97,20285081304,6893.49329316196
p98,20285081304,6787.75012453167
p99,20285081304,16212.3503540896
p100,20285081304,538.32885848148
p101,20285081304,15352.9467835852
p102,20285081304,8530.58980386546
p103,20285081304,9510.15606599515
p104,20285081304,894.010425692459
p105,20285081304,6044.66403952062
p106,20285081304,1942.79039819834
p107,20285081304,3048.28716115138
p108,20285081304,770.96382946812
p109,20285081304,4972.81283022268
p110,20285081304,500.838098694377
p111,20285081304,6053.31575331765
p112,20285081304,6301.33154883233
p113,20285081304,1524.62423134219
p114,20285081304,2396.52472177559
p115,20285081304,2889.67240820595
p116,20285081304,1928.3708752033
p117,20285081304,1418.8810627119
p118,20285081304,2658.96004028531
p119,20285081304,338.378139616931
p120,20285081304,201.873321930555
p121,20285081304,591.200442796626
p122,20285081304,11153.0203858967
p123,20285081304,6496.47576003187
p124,20285081304,87.4784395032406
p125,20285081304,1107.41936601905
p126,20285081304,7302.04644468808
p127,20285081304,11728.8400041653
p128,20285081304,4918.97994437453
p129,20285081304,484.495972633332
p130,20285081304,908.429948687498
p131,20285081304,4523.88501431044
p132,20285081304,2319.62059913538
p133,20285081304,695.982309893914
p134,20285081304,1090.115938425
p1,20285081305,5612.07834966943
p2,20285081305,2203.30311364206
p3,20285081305,1217.96904231435
p4,20285081305,398.940136196097
p5,20285081305,4815.15937881024
p6,20285081305,1022.82483111481
p7,20285081305,136.504817686375
p8,20285081305,138.427420752381
p9,20285081305,11515.4310638387
p10,20285081305,13007.3710430588
p11,20285081305,1870.69278322314
p12,20285081305,1499.63039148412
p13,20285081305,3826.94140288352
p14,20285081305,514.296320156414
p15,20285081305,1583.26362485535
p16,20285081305,765.196020270104
p17,20285081305,713.285737487961
p18,20285081305,485.457274166335
p19,20285081305,11.5356183960317
p20,20285081305,248.015795514682
p21,20285081305,962.262834535646
p22,20285081305,152.84694374742
p23,20285081305,199.95071886455
p24,20285081305,965.146739134654
p25,20285081305,3337.63892258518
p26,20285081305,152.84694374742
p27,20285081305,1142.02622120714
p28,20285081305,8655.5590031558
p29,20285081305,120.16269162533
p30,20285081305,1696.69720574967
p31,20285081305,2612.81756670119
p32,20285081305,231.673669453637
p33,20285081305,5020.87790687281
p34,20285081305,1604.41225858141
p35,20285081305,74.0202180412035
p36,20285081305,945.920708474601
p37,20285081305,1717.84583947572
p38,20285081305,1109.34196908505
p39,20285081305,244.170589382671
p40,20285081305,1456.37182249901
p41,20285081305,2732.98025832652
p42,20285081305,394.133628531084
p43,20285081305,5786.07392714291
p44,20285081305,164.382562143452
p45,20285081305,1249.69199290344
p46,20285081305,1008.40530811977
p47,20285081305,864.210078169377
p48,20285081305,3212.66972329483
p49,20285081305,89.4010425692458
p50,20285081305,5893.73969883921
p51,20285081305,3068.47449334444
p52,20285081305,192.260306600529
p53,20285081305,4573.87269402658
p54,20285081305,2102.36645267678
p55,20285081305,1131.45190434411
p56,20285081305,2042.76575763062
p57,20285081305,1316.98310021362
p58,20285081305,9743.75233851479
p59,20285081305,1465.02353629603
p60,20285081305,512.373717090409
p61,20285081305,1142.98752274014
p62,20285081305,977.643659063688
p63,20285081305,20500.7164928144
p64,20285081305,6762.7562846736
p65,20285081305,10231.1322157471
p66,20285081305,3213.63102482784
p67,20285081305,14755.0172300576
p68,20285081305,366.255884074007
p69,20285081305,568.129206004562
p70,20285081305,3924.03285771679
p71,20285081305,174.956879006481
p72,20285081305,3801.94756302546
p73,20285081305,248.015795514682
p74,20285081305,302.809982895833
p75,20285081305,1111.26457215106
p76,20285081305,1274.68583276151
p77,20285081305,351.836361078968
p78,20285081305,915.159059418517
p79,20285081305,2996.37687836924
p80,20285081305,9695.68726186466
p81,20285081305,2329.23361446541
p82,20285081305,839.216238311308
p83,20285081305,1378.50639832579
p84,20285081305,444.121308247221
p85,20285081305,3777.91502470039
p86,20285081305,2500.34528733988
p87,20285081305,3974.98183896593
p88,20285081305,1513.08861294616
p89,20285081305,5350.60433269271
p90,20285081305,4908.4056275115
p91,20285081305,1351.58995540172
p92,20285081305,11388.5392614823
p93,20285081305,1384.27420752381
p94,20285081305,17264.0142311945
p95,20285081305,3319.37419345813
p96,20285081305,6053.31575331765
p97,20285081305,7292.43342935805
p98,20285081305,7175.15464233173
p99,20285081305,17088.096050655
p100,20285081305,569.090507537565
p101,20285081305,15921.0759895898
p102,20285081305,8848.78061128933
p103,20285081305,9969.65819877042
p104,20285081305,937.268994677577
p105,20285081305,6381.11957607155
p106,20285081305,2043.72705916362
p107,20285081305,3208.82451716282
p108,20285081305,813.261096920236
p109,20285081305,5232.36424413339
p110,20285081305,527.754541618451
p111,20285081305,6339.78361015243
p112,20285081305,6622.40626085521
p113,20285081305,1600.5670524494
p114,20285081305,2517.64871493392
p115,20285081305,3103.08134853253
p116,20285081305,2036.9979484326
p117,20285081305,1501.55299455013
p118,20285081305,2815.65219016474
p119,20285081305,362.410677941997
p120,20285081305,217.254146458597
p121,20285081305,630.613805649734
p122,20285081305,11961.4749751519
p123,20285081305,6927.13884681705
p124,20285081305,94.2075502342591
p125,20285081305,1213.16253464934
p126,20285081305,7984.57053311996
p127,20285081305,12316.1952408299
p128,20285081305,5106.43374331004
p129,20285081305,502.760701760383
p130,20285081305,969.953246799667
p131,20285081305,4766.13300062711
p132,20285081305,2461.89322601977
p133,20285081305,732.511768148014
p134,20285081305,1141.06491967414
p1,20285081306,5582.27800214635
p2,20285081306,2205.22571670806
p3,20285081306,1203.54951931931
p4,20285081306,398.940136196097
p5,20285081306,4836.3080125363
p6,20285081306,1028.59264031283
p7,20285081306,135.543516153373
p8,20285081306,135.543516153373
p9,20285081306,11266.453966791
p10,20285081306,12724.748392356
p11,20285081306,1825.51161117202
p12,20285081306,1451.56531483399
p13,20285081306,3711.58521892321
p14,20285081306,516.21892322242
p15,20285081306,1592.87664018538
p16,20285081306,768.079924869112
p17,20285081306,727.705260483001
p18,20285081306,494.108987963359
p19,20285081306,11.5356183960317
p20,20285081306,251.861001646693
p21,20285081306,963.224136068649
p22,20285081306,152.84694374742
p23,20285081306,199.95071886455
p24,20285081306,966.108040667657
p25,20285081306,3397.23961763134
p26,20285081306,156.692149879431
p27,20285081306,1133.37450741012
p28,20285081306,8594.99700657664
p29,20285081306,119.201390092328
p30,20285081306,1685.16158735363
p31,20285081306,2742.59327365654
p32,20285081306,251.861001646693
p33,20285081306,5072.78818965495
p34,20285081306,1621.71568617546
p35,20285081306,75.9428211072088
p36,20285081306,997.830991256744
p37,20285081306,1894.72532154821
p38,20285081306,1219.89164538035
p39,20285081306,249.938398580687
p40,20285081306,1491.9399792201
p41,20285081306,2796.42615950469
p42,20285081306,423.933976054166
p43,20285081306,6229.23393385713
p44,20285081306,176.879482072486
p45,20285081306,1332.36392474166
p46,20285081306,1052.62517863789
p47,20285081306,910.352551753503
p48,20285081306,3284.76733827003
p49,20285081306,94.2075502342591
p50,20285081306,6222.50482312611
p51,20285081306,3243.43137235092
p52,20285081306,205.718528062566
p53,20285081306,4888.21829531844
p54,20285081306,2243.67777802817
p55,20285081306,1203.54951931931
p56,20285081306,2135.05070479887
p57,20285081306,1344.8608446707
p58,20285081306,10166.725013036
p59,20285081306,1493.86258228611
p60,20285081306,523.909335486441
p61,20285081306,1164.1361564662
p62,20285081306,999.753594322749
p63,20285081306,20941.9538964626
p64,20285081306,6905.02891155799
p65,20285081306,10400.3212855556
p66,20285081306,3285.72863980304
p67,20285081306,15066.4789267504
p68,20285081306,393.172326998081
p69,20285081306,606.581267324668
p70,20285081306,4176.85516089649
p71,20285081306,187.453798935515
p72,20285081306,4059.57637387016
p73,20285081306,265.31922310873
p74,20285081306,315.306902824867
p75,20285081306,1162.2135534002
p76,20285081306,1333.32522627467
p77,20285081306,369.139788673015
p78,20285081306,954.572422271625
p79,20285081306,3131.92039452261
p80,20285081306,10405.1277932206
p81,20285081306,2501.30658887288
p82,20285081306,901.70083795648
p83,20285081306,1483.28826542308
p84,20285081306,472.960354237301
p85,20285081306,3960.56231597089
p86,20285081306,2618.5853758992
p87,20285081306,4163.39693943445
